Thumb,Index,Middle,Ring,Pinky
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.1824613830481618,-1.2401847537190034
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2523747984523945,-1.15690614119454,-1.2401847537190034
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9118179802541637,-1.0593159135044625,-1.2272290380225224,-1.131350899340918,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.131350899340918,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2401847537190034
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2401847537190034
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0790727218456495,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.131350899340918,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2272290380225224,-1.15690614119454,-1.2646948599930408
-0.9279455184740114,-1.0593159135044625,-1.2523747984523945,-1.15690614119454,-1.2646948599930408
